timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2016-01-22 20:00:00,-18.23,-3.58,0.0,0.79,36.89,0.0,165.87427094579132,163.22495786902945,214.02858519748514,58.73859293722115,255.17501746858264,857.0414244181096,450.0,-407.0414244181096,-2.138431452296955
2016-01-22 21:00:00,-19.27,-3.58,0.0,0.93,39.02,0.0,175.48909014579417,172.6862109608467,226.43464515224892,54.87902333324694,269.9661098021236,899.4550793942602,450.0,-449.4550793942602,-2.250379232231395
2016-01-22 22:00:00,-20.29,-3.58,0.0,1.1,43.02,0.0,184.7908220602101,181.83937733910753,238.4367266696372,50.61728715919102,284.2755599068047,939.9597731349506,450.0,-489.95977313495064,-2.372415696773217
2016-01-22 23:00:00,-21.25,-3.58,0.0,1.34,46.17,0.0,193.37459289260275,190.28604977652597,249.51241861656268,45.971485198702354,297.48052448396885,976.6250709683625,450.0,-526.6250709683625,-2.503584550470853
2016-01-23 00:00:00,-22.18,-3.58,0.0,1.61,50.52,0.0,201.5575068303647,198.33826773125378,260.0708824633417,40.97802263035098,310.06882521986,1011.0135048751713,450.0,-561.0135048751713,-2.6433186846776726
2016-01-23 01:00:00,-23.29,-3.58,0.0,1.86,55.06,0.0,211.49653100748222,208.11854765844905,272.89526608078205,35.65848869364998,325.35866283937526,1053.5274962797384,450.0,-603.5274962797384,-2.7936419682168516
2016-01-23 02:00:00,-24.44,-3.58,0.0,2.06,60.25,0.0,221.73682843985986,218.19528896037417,286.1083844200904,29.935836796158476,341.11196840805155,1097.0883070245345,450.0,-647.0883070245345,-2.95481513704734
2016-01-23 03:00:00,-25.36,-3.58,0.0,2.12,64.49,0.0,229.5099538141857,225.8442634185628,296.138095579896,23.800140989646085,353.0698651443531,1128.3623189466439,450.0,-678.3623189466439,-3.1237778634216924
2016-01-23 04:00:00,-26.18,-3.58,0.0,2.17,66.69,0.0,236.1789251043179,232.4067191367093,304.743109979122,17.36790478560178,363.3291709170555,1154.0258299228065,450.0,-704.0258299228065,-3.2991327148621945
2016-01-23 05:00:00,-27.02,-3.58,0.0,2.22,70.81,0.0,242.98729014490033,239.1063422341891,313.52798498616926,10.69232699283232,373.80291502611556,1180.1168593842067,450.0,-730.1168593842067,-3.480986175303499
2016-01-23 06:00:00,-27.79,-3.58,0.0,2.27,74.68,0.0,249.01203334410908,245.0348593529407,321.30174794381463,3.769353878101283,383.07116345509723,1202.189157974063,450.0,-752.1891579740629,-3.6683372815351563
2016-01-23 07:00:00,-28.04,-3.58,78.15,2.31,74.65,196.93800000000002,249.65378411756765,245.66636020212562,322.12980288753533,-3.362908924648704,384.0584097826563,1198.1454480652365,450.0,-551.2074480652365,-3.805628977464801
2016-01-23 08:00:00,-26.44,-3.58,284.08,2.19,68.64,715.8815999999999,231.85764722633047,228.1544599071548,299.16733873263917,-8.589461762797942,356.6814723215186,1107.2714564248452,450.0,58.61014357515478,-3.7910306877675968
2016-01-23 09:00:00,-22.18,-3.58,440.98,2.29,70.83,1111.2696,188.36941196229643,185.36081066730264,243.05420308341962,-8.03371997570437,289.7807340098831,898.5314397471974,450.0,662.7381602528027,-3.6259595402390685
